NIT,NOMBRE,CALIFICACION
22141022322,Averill Issacoff,1.58
91190996518,Alwin Plewright,3.18
38082336384,Sanford Quaif,3.24
51731660934,Garik Surgood,4.02
38217973513,Delphine Marlor,1.21
43185096626,Emanuel O'Mullaney,2.9
62830408342,Hewitt Woodroffe,2.2
37063710748,Burg Marrow,2.23
26755761137,Bria Iglesiaz,4.66
73257345000,Paul Leadbitter,1.25
83399061834,Theodora Lacky,3.1
28200206219,Clayton Claiton,2.95
83960252217,Lexie Oxbrow,1.53
79360705397,Evangeline Bakewell,2.23
22591842951,Hatti Serfati,1.38
15142442524,Catlin Anthiftle,2.59
76787376810,Junia Zanetti,1.65
56435949563,Fara Ewbank,1.23
25308891887,Kendricks Radwell,1.2
97365904702,Brynna Porter,1.41
70572023702,Alisun Ship,3.61
60902475252,Phebe Hainey,2.77
70440246609,Collete Foster-Smith,2.21
27967304013,Benedetta Mockes,3.53
54480494748,Rosamond Malkin,4.06
08158081747,Richard Atwell,2.62
00487834301,Ruttger Murrie,4.32
23754081331,Giraud Whewill,1.83
87694834469,Annora Weatherby,2.39
38099178456,Sibella Stout,1.3
39839724121,Langsdon Hasker,3.93
58334981191,Georgeta Blaker,1.41
56126909381,Lulita Dengate,4.71
29515266093,Demetrius Yakovitch,4.67
58461871441,Corabelle McIllroy,4.14
93727636347,Alexandros Muncaster,2.19
71143674473,Alison Jerrome,3.16
81295742480,Gustave Hardwick,1.79
45647547876,Sid Guage,3.87
52674571852,Nanny Priddey,4.64
16965889323,Atlanta Barthrup,3.96
10314410329,Evan McGucken,2.75
93887393036,Mariquilla Robottom,2.12
02156918807,Charmian Mercik,1.93
32033547037,Alberta Meneely,1.37
02776754880,Colly Dyton,4.99
88313056860,Augustus Ambler,1.53
04275756375,Pietro Giannini,2.25
56030161044,Bennie Doerren,1.02
14885472467,Ernaline Tennison,3.36
52987259330,Lorilyn Morot,2.42
32303041072,Fredek Mullarkey,3.55
50574901221,Geordie Ruit,1.32
76986942098,Natka Iremonger,1.71
42995689671,Aloise Brockhouse,3.1
92488997072,Pepe Pullar,1.7
85951623308,Elliott Adriaan,1.3
50790636599,Adler Lippard,4.43
76843738924,Omar Goodrich,3.88
12117884769,Lydie Falks,3.4
90550876554,Evie Combe,3.37
26056537896,Heida Mebes,1.4
90657159286,Lock Sawer,1.66
71490583801,Addy Pauwel,1.09
36885272612,Eleonora Liddell,4.09
92168002176,Gifford Whanstall,1.51
82650427308,Gerladina Tyce,1.61
31970249348,Ric Addy,3.33
73809753366,Mikol Dalgety,1.34
67119270571,Fitzgerald Christauffour,3.98
50842636578,Leyla Mullany,3.24
72006244169,Elvin Abdey,3.33
66102223182,Gardie Etherington,4.0
02201555634,Tallie Maffioni,4.54
38999753180,Aldrich Cargen,2.54
77236195022,Boony Wasielewicz,4.23
29543893909,Judd Law,3.8
18437103722,Sallyanne Cupper,4.76
41901003210,Brocky Shingles,2.37
32303630902,Lura Follin,1.96
12962688833,Wenda Croxton,4.27
41586159358,Moss Demann,1.83
47454082900,Winnie Riddiough,2.43
33178075002,Ami Whittleton,1.09
54972649962,Rancell Radbourn,2.11
31086549720,Fulvia Heliar,2.89
71422855896,Ealasaid Humbee,1.48
16325910075,Carmen Skull,2.49
03535319169,Jocelyn Reinbeck,4.71
80559495663,Dorothy Perott,3.32
47536427677,Renelle Dunbobin,2.2
64374075199,Kathe Shillitto,1.82
47124844895,Lynde Foakes,2.91
91090184246,Gregor Langan,4.4
65196195669,Flemming Tapping,4.78
76320455570,Etta Rawstron,3.58
64738062546,Linnie Fitchet,2.65
88713762853,Danice MacMenamie,4.25
62289475616,Baudoin Dederich,4.58
28450788320,Jason Tomanek,2.74
37648614939,Hayden Simnor,4.3
82898796616,Mack Perks,2.1
64013597008,Kristofer Daveley,2.71
78262836954,Tabatha Nendick,1.92
47897285341,Dunn D'Alessandro,4.88
39049024770,Teodorico Copestake,4.83
23961328678,Vanessa Nineham,3.17
16991575012,Abdul Quinton,1.16
32489129421,Torrin Kenward,2.86
91200101148,Tadd Sebyer,3.44
59670085741,Ringo Ballintime,3.1
54699085115,Legra Clinton,1.86
34809080590,Mahmoud Waberer,2.16
93517817619,Jade Kemshell,4.16
72569466846,Fredrika Haddinton,2.51
35749017271,Loraine Retchless,3.03
18372905453,Tansy Dudin,4.2
33091606239,Sheela Banford,2.3
80173709455,Zacharias Stanlack,2.83
45879083623,Judon Phelip,2.75
87096197832,Arin Millan,3.61
69061307186,Arch Barrowcliffe,2.42
80791715212,Lola Yeld,3.12
47530432470,Kassey Savil,2.56
71942854880,Dorothea Cudbertson,5.0
46276575432,Emery Hallas,2.74
13364553377,Cicily Diment,4.91
90569769316,Ritchie Pinnell,2.31
82115914504,Nichole MacAlister,4.78
36514621440,Kasey Gunn,1.21
09470501662,De Maykin,2.14
82677967596,Christin Prozillo,3.4
15439326878,Fianna Cicculi,1.0
49241037323,Yancey Aguirrezabal,4.9
09833555214,Dayna Willshee,2.81
01587955170,Silvia O'Towey,3.84
67703470862,Lizzy O'Hogertie,4.57
48678488146,Clevie MacAiline,1.44
11975923355,Salvidor Joberne,3.45
06232921208,Kristina Gregson,4.93
39253480627,Lethia Kilmary,1.52
42280447417,Sharleen Chevalier,1.4
85836573545,Sammy Egdale,3.79
57250517523,Clarita Pawelczyk,2.55
19845102818,Finley Crossgrove,3.24
90040797138,Hulda Lippi,4.34
12267901961,Jenny Blanshard,3.6
69362504933,Jordana Frayn,2.68
46090412311,Ivonne Drees,3.78
98632138954,Dalis Krauss,2.67
73765779994,Paula Foggarty,1.72
37077127627,Beverly Collerd,2.87
27394154747,Caralie Shemming,3.78
01639226289,Gavra Spradbrow,4.69
25459636984,Ram Leftbridge,2.11
04195573472,Kamilah Lansdown,2.11
19243356514,Opaline Fey,2.5
60345882307,Brianne Morrel,4.55
25540205066,Stillmann Dilkes,4.35
33133709525,Ailina Connick,3.93
19362807668,Mahmoud Guiso,3.63
64049712859,Deana Le Gallo,3.72
08114370085,Elisha Hurd,4.79
61715941176,Desmond Spurgin,3.21
40012547650,Lelia Damiata,2.8
48663001338,Imelda Goatcher,4.02
96866978013,Jerald Upham,3.82
96080533645,Suellen Whittington,2.97
82257297087,Teodor Francescone,4.14
90202146228,Bone Doudney,5.0
30547868433,Christye Loch,3.58
26309424586,Zak Kapelhoff,2.77
22411710236,Elsie Mattiassi,2.32
05750028336,Katti MacMaykin,4.01
22757765682,Karee McSorley,1.35
79395741177,Dani Stickford,4.26
74349996804,Ambrosius Hayle,3.95
47152080492,Giuditta Puddephatt,1.79
04817316353,Brynne Makepeace,4.89
08115641668,Worthington Denniss,4.83
76014833848,Emanuel Cregan,1.32
37838393361,Heindrick Swafford,4.58
11877189464,Estele Lysaght,3.61
80442308138,Debi Dyball,4.69
22825701663,Courtnay Dorwood,2.28
42448481350,Boycey Kenewel,2.42
53875106807,Angy Robrose,3.0
43002424226,Alphard McHugh,3.18
39478304664,Cecil Clayton,4.38
76097322799,Maison Duigan,1.49
71860853962,Anatollo Ruger,4.31
54948005318,Ruy Nevins,3.17
30158040737,Helenelizabeth Ballantyne,1.07
32789867751,Angie Strathearn,1.59
45175331561,Claude Burditt,4.37
98434439215,Averill Zmitruk,3.41
02710949805,Goddart O'Riordan,2.04
85935498675,Maurita Branscombe,2.98
30272599367,Ulla Keyme,4.39
12704760652,Rollin Jime,1.04
49228847287,Schuyler Worstall,1.45
21282677397,Jobie Benettini,3.45
02270573049,Robby Blowfelde,4.62
87722415334,Arnaldo Yurlov,1.67
08599603810,Frederigo Steels,3.77
70836257913,Gus Kippling,1.8
24206619710,Iosep Paladino,1.64
49058263295,Hendrik Gertray,2.22
35490197842,Grant Blackborough,1.42
52617866032,Orton Carlaw,1.59
72846930248,Nikita Stuehmeyer,3.29
62455916132,Amerigo Pepys,4.17
69737277650,Koenraad Slimings,4.55
14835754553,Ingram Nyssens,1.05
02716352168,Torey Treadgold,1.58
21921441018,Dena Perrot,1.89
12473637813,Jourdan Fronks,3.53
66358038764,Bastien Feavers,1.75
19430901963,Roxine Patek,2.23
08270899497,Peder Simenot,3.26
80749477113,Jacinta Banstead,4.78
45177437720,Jody Aldwich,1.06
09639902025,Tawsha Mathy,2.66
46421288108,Kyle Wareham,3.76
47171709884,Justin Van Son,2.01
76054759688,Angele Perott,3.95
85412356144,Sophey Danilewicz,1.61
64255113158,Fairfax Pethybridge,4.35
06712711440,Orville Skill,3.9
84114724274,Carroll Froome,4.56
83013431497,Mohammed Cheatle,1.44
22689252122,Dael Jordison,2.07
00407010005,Donnajean Stitle,1.3
29853299886,Virginie Stutter,4.87
61123371073,Bobette Goymer,3.26
92419980601,Karine Seed,3.79
24732267815,Kerry Beebe,1.63
06208110854,Lucias O'Nions,1.35
19216657028,Farly Hurles,2.3
82153595096,Killie Martel,4.15
98125668897,Viva Gorring,1.13
46333839139,Odey Bartosch,3.48
31237066316,Carmine Fardon,4.31
30593616700,Dolli Dunstan,3.91
35858611089,Trefor Ragbourne,2.42
90641572671,Ikey Kett,3.02
77964379845,Rosemary Tweede,3.95
61347881647,Janeczka Haker,3.17
12582237748,Walliw Blankman,3.09
98491051838,Winifred Newart,1.77
27628639010,Hy Howman,4.55
71108119562,Cassey Docherty,1.96
91424355249,Karalynn Oakey,4.68
75628761999,Julius Cran,1.37
17423322650,Marlon Janton,1.97
21620572272,Rori Mainson,3.76
28637921345,Hedvige Ciciotti,2.44
18309841059,Atlanta Lygoe,3.46
94865545237,Cyndie Alexis,3.88
67793367709,Rosemary Tyndall,1.2
61265177982,Estevan Bettenson,4.04
03336207547,Waldo Spacie,3.83
10192891696,Isaiah Sepey,2.8
04636388371,Sawyer Rothera,4.7
23037431542,Shelly McKiddin,4.41
60892714257,Stan Barrass,2.42
30413830702,Merna Beeching,2.17
34319855977,Bradan Spratling,4.67
85186785489,Elonore Cove,3.33
20586816562,Kath Woodison,4.03
94691412492,Adelice Edmondson,2.74
77184356280,Sylvester Semple,1.81
35501083620,Alexine Bernardoux,1.02
16898658850,Alix Plampeyn,1.07
15208929117,Leanor Roz,2.03
56467274370,Julina Dugget,3.24
82414109472,Nerta Brendel,2.97
32581542018,Reuben Bromilow,4.75
22864814821,Perle Doncom,1.65
71822048365,Avigdor Tallowin,1.7
14848073518,Rosene Saltmarshe,3.14
71026199994,Cosme Robun,2.37
65585186434,Katee Dufer,4.96
37430305460,Kimberlee Huffey,4.02
23144492808,Gris Garfield,4.21
54338262545,Kit Downton,1.52
41031353556,Randi Hyne,1.92
55314963389,Parsifal Dower,2.99
00240248768,Brant Mayberry,3.85
58966497438,Ronnie Runchman,2.9
18130722374,Weston Condie,3.78
35275872324,Trixy Rhys,2.33
07889084286,Lucie Samsworth,2.57
36814152149,Almira Borgnet,1.33
45895101338,Dall Glitherow,2.46
00407832982,Donnie Baress,3.83
84782297792,Gwendolyn Danielis,3.39
71212992856,Toby Guarnier,2.04
48135295303,Cecile Capsey,1.22
86695448034,Nelle Tayt,3.47
52054540448,Thomas Getten,3.66
88157207237,Genvieve Blanchflower,1.55
86005259829,Roze Graffham,2.66
04238333245,Aeriell Alessandrelli,2.29
23892655981,Saxe Gapp,3.63
53428924224,Kevon Ivanishchev,2.34
53816175473,Korey Bonevant,2.54
25736776364,Stacee Woodroff,3.02
07614909990,Jared MacCaughey,2.57
80256763812,Margeaux Odby,2.09
95750920035,Sandye Birds,3.31
79700460430,Beryle Standbrooke,4.87
11930394502,Udall Deluce,2.77
95196117322,Sylvan Blowfelde,3.33
45493015906,Abdul Crafts,4.47
88558677168,Lanny Braine,4.19
36371910821,Bennett Moorey,1.98
65296785044,Selle Woollons,4.56
16891457143,Gunther Cottham,2.35
58344261302,Lombard Posselow,4.54
69932134793,Sharona Gumbrell,4.19
41888044655,Felicdad Boraston,1.35
54511277238,Sheri Gainsbury,2.04
26920375880,Munroe Danson,3.46
14935695919,Starr Marshallsay,3.09
63508532049,Gaby Cliss,2.36
36602504873,Deanna Dandie,1.48
08684308459,Danya Broader,2.81
13082799651,Haroun Lonnon,1.03
40907781387,Addison Berrane,3.76
29824324932,Wood Hehl,1.75
99997832884,Westbrook Schult,4.84
44353409277,Garwood Olyff,1.07
58522489864,Tomasina Hildrew,4.68
28530087507,Jillian Mayhew,3.47
98897027605,Lexine MacSkeagan,1.85
99827623023,Madge Rubega,4.68
15302962437,Mike Jarret,2.79
89064212063,Micheline Duddle,4.17
01194688207,Ezekiel Biasioni,3.27
58093158349,Wye Coase,1.38
78801625362,Allie Gerrie,4.83
85950811173,Andy Sarfat,2.29
17083820464,Vincenz Snipe,4.44
83597168813,Joeann Kebbell,2.72
37257121780,Guntar Nurny,3.52
76459772040,Jennifer Testro,2.41
63997899118,Shaina Liddel,1.02
13292635910,Ilaire Penrice,1.0
88205172006,Andre Chevolleau,3.21
97791658309,Dar MacNalley,3.52
99835624609,Carole Huison,2.03
16588928069,Barr Chantillon,1.73
75600041351,Dell Graundisson,2.49
20242216920,Xenia Scola,3.56
17611615764,Oliviero Dombrell,3.41
95320116019,Lira Izen,3.72
16104312932,Ludvig Thirsk,2.92
93368025547,Angelina Pearn,3.5
97221894830,Rosamond Ragles,4.09
99394108797,Sharity Tomkin,4.9
73896253544,Tanney Joe,3.93
62007827305,Liliane Santi,4.28
87602822238,Reiko Spurdens,1.38
75142582042,Fidelia Pevsner,2.89
79731183909,Denys Banishevitz,2.26
86219043575,Ellissa Mannie,3.5
33553046681,Shantee Redfield,1.45
40246012352,Andre Oliveras,2.82
04372136663,Abra Savins,2.86
67542880271,Kamila Jeggo,3.69
87125937157,Annora Wadge,2.55
57030935618,Maurise Schuck,1.99
38806578889,Chryste Royan,2.85
98164512835,Janel Exton,1.48
49508183200,Eveline Fencott,1.42
35035622027,Aldo Santi,4.21
84795710066,Emelia MacAskie,3.18
82684545096,Alejandrina Thews,4.84
50034982505,Fletch Albion,3.53
42270533531,Romonda Bernier,4.85
57953205157,Adrianna Bebb,3.92
75415540238,Fred Corryer,1.88
47623612154,Spenser Lohrensen,2.25
50284256502,Baillie Abbey,4.84
67069630812,Andrea Poppleston,3.32
83707575200,Norri Munkton,3.88
36068723982,Madelle Olivari,1.54
17783083476,Tony Jacobovitz,4.08
66145781317,Jourdan Cucinotta,4.23
71485435569,Cirstoforo Leakner,3.23
62800965078,Beniamino Minthorpe,2.34
60171668436,Ansell Poulsum,3.05
69913216282,Salvatore Rivilis,4.75
59433424147,Creigh Wilding,4.99
21348539128,Torrey Rosthorn,3.86
30756931676,See Berge,2.36
76636325460,Perle Scurrah,1.59
26409172738,Heather Thurlborn,2.02
40010554917,Maybelle Bartel,4.03
46248604455,Rosalinde Velte,1.6
33517684473,Barby Daniels,2.16
73676765135,Devina Whiley,3.16
24421819975,Webster Granger,4.18
02365654089,Odelle Godbehere,3.98
82894962927,Dolli Gristwood,2.08
26888404310,Thorstein Watters,1.48
32673049955,Laurene O'Doherty,2.54
67037864658,Angie Kearney,1.56
36724087978,Emery Simmen,2.32
89324510097,Melony Mourant,2.04
46239735177,Pepi Gatheral,1.36
67073281080,Beverie McLae,3.45
79539484858,Marybeth Pollard,2.54
82406140200,Andromache Duiguid,3.79
31528989734,Koressa Pucker,1.48
48149661093,Sarette Sills,1.57
82384534401,Kym Wayt,4.01
50975991267,Daron Trass,4.27
73517027019,Arleyne Dymoke,3.52
28539204302,Caritta Caswill,4.75
49644294934,Austen Ramet,2.24
19044554381,Stanfield Clac,3.49
85133302200,Andy Casiroli,4.23
08005039654,Maude Wilkison,3.28
32871243341,Rivkah Feechum,3.42
42377915877,Abner Dower,2.33
96630684480,Othilia Boldra,3.05
08714003396,Michail Townend,4.97
99693561125,Khalil Pillifant,4.38
54773288095,Ardra Cowle,1.18
21017911667,Farrah Bowcher,2.15
52290797460,Neils McAusland,3.57
90866986486,Paquito Frango,2.64
67574589849,Karleen Robertz,2.98
91721972117,Lovell Bingham,1.85
83758885222,Nikolaos Demogeot,4.09
50366035526,Brucie Storie,4.34
23776849874,Darda Dulany,1.4
05688101424,Onofredo Buckingham,2.93
69577420029,Greer Ferronier,2.48
17681145177,Winnie Leeuwerink,3.21
76988974770,Bernadine Danigel,3.52
04308852183,Travis Meegan,1.52
41123882819,Berget Tibbits,2.9
29644242508,Cirillo Fierman,4.63
35459205253,Magnum Odger,3.89
84962083893,Nona Halbord,3.72
01386674803,Junia Sauvain,1.85
88177970134,Joete Clohisey,1.5
93958788825,Andy Wackett,1.52
77950815835,Lacee Flecknoe,3.04
37230034659,Mead Pumfrett,4.55
93220848513,Pippa Stanford,4.75
69936194831,Angelique Ibeson,2.11
87962440575,Genvieve Camillo,4.67
22414475877,Theadora Yanov,3.21
21783753629,Carolynn Noquet,2.61
52864531597,L;urette Cocke,4.82
35504670854,Kassi Norville,2.3
68026469261,Gianni Lorentz,4.3
12697099767,Rikki Landy,1.01
57388405431,Des Gonneau,1.13
92837863389,Margret Blethin,3.25
74228409809,Ramonda Giacopazzi,2.53
27844989051,Kristoforo Bellord,2.51
33943875812,Sabine Witheridge,3.83
73627710588,Mariquilla Brierton,1.84
43719796071,Harald Sealey,2.2
78869638479,Anica Peddowe,1.28
37841459965,Franz Greggersen,2.26
74585441837,Britteny Hein,1.42
03588429483,Delores Cannaway,3.68
30259738709,Elliott Glasbey,1.38
33450664576,Carney Abramamovh,1.16
88025865803,Gabriel Burkin,3.9
41390063378,Taylor Bumpass,2.13
25967030810,Clarine Coneybeare,3.75
48106599682,Des Faraday,3.33
88862476511,Rolland Matzl,4.91
54081119318,Latrena Gansbuhler,4.38
12975875860,Marylynne Boag,2.29
64670005246,Beck Eveleigh,4.49
16074894572,Alta Keiley,2.75
19656702163,Doti Edison,3.51
81965806851,Wiatt Pouck,3.31
96927903998,Karina Putland,4.45
10181463285,Lyle Smitton,3.37
93332123504,Renato Quillinane,2.78
39509259197,Klara Gotcher,3.08
36915204826,Toby Jordeson,2.1
02440692727,Murielle Jeffries,3.93
07527859638,Jodee Neely,1.11
73363490779,Aimil Hatry,2.62
36178530249,Brett Osban,4.85
26768969141,Cristy Bispham,2.22
12320816879,Moll Attack,3.32
83894642614,Lizzie Lanceley,2.31
58558208824,Willi Brownlow,3.92
22051589237,Alaric Chaffey,4.52
33122666126,Jerrylee Di Filippo,1.94
04671798175,Ronnie Illesley,4.55
87630899390,Abbey Mattinson,3.18
51394397714,Jakie Rubertis,1.03
26404781680,Milton Triggs,4.33
81901516951,Gael Vaughan,4.89
01707861747,Lynnell Paula,2.0
53110163636,Pammi Carrabot,4.55
73304196412,Laverna Reace,4.31
29288527069,Galvin Balassa,2.37
96844408917,Zilvia Walkden,2.58
47727880798,Gilli Josupeit,4.0
11012668949,Emmott Notman,3.92
15789613369,Ebonee Snowball,1.44
62573339382,Bonnie Valiant,1.84
80679921096,Renard Tiptaft,4.23
27202594015,Noelle Gerg,4.67
18976975858,Dale Manthroppe,3.34
21091655208,Fran Brownett,1.84
25138829012,Kimberlyn Reinmar,4.67
92848279711,Anya Duchesne,4.6
58604171352,Malina Shimony,4.69
64962257116,Anestassia Kmietsch,3.96
94485235859,Solomon Klimas,3.44
17302521399,Horatius Merrgen,1.07
52398978380,Luis Bretelle,2.67
11358742388,Linzy Ullrich,4.75
29687814514,Sauveur Hatrick,1.01
36028223952,Bradan Rentz,2.96
13387191686,Starlene Gribbin,3.09
65651959956,Cchaddie Greser,4.28
68281198839,Hadley Heakey,2.71
84287782165,Malvina Jillions,3.84
96461921660,Allys Madle,3.4
51605022189,Conchita Luc,1.96
52178936933,Lavinia Wickendon,4.82
34264688127,Tristam Schafer,1.64
25593800492,Crawford Grimwood,4.15
90117824730,Shantee Riddlesden,1.69
85940880831,Dannie Proback,2.77
05013168198,Sib Asel,4.58
83374719210,Terri Walpole,2.32
82418879013,Jarid Hopkyns,3.02
22655081419,Goddard Toffel,2.24
73072156636,Suki Kiddell,1.8
12048349880,Ardyth Plak,4.53
68059324871,Colene Tumasian,2.61
57285965029,Urbain Dilger,1.11
74578959559,Oriana Monaghan,2.29
79617257836,Gabi Tellenbroker,2.09
57263929957,Adella Edleston,3.4
33204443345,Marje Fettiplace,3.31
89810409235,Mozelle Libbie,4.46
77494981378,Lidia Garioch,4.53
10364204169,Jessamyn Flemmich,3.17
79839701608,Etty Lankford,3.5
15467937453,Gerty MacKim,3.4
85078317997,Brew Selcraig,2.73
02857334973,Dianne Cairns,2.14
20069502991,Shep Tue,4.24
36001599845,Florian Flemyng,4.39
88784689870,Guglielma Klezmski,1.97
49661363702,Barb Selvey,4.58
36778026153,Sibby Dawidowicz,1.76
33116168812,Orelee Marzella,3.76
76489899886,Bobbie Barkus,1.84
40924183679,Cyndy Corbett,1.18
25768449375,Ailbert Moffett,4.56
96570762468,Karmen Coffelt,2.49
69735557842,Quintin Licciardi,4.98
34103062752,Grace Gilliam,2.32
76631383684,Chaunce Tue,3.85
67804363878,Larine Besant,4.06
40187140710,Neill Kobu,1.74
98596811919,Siusan Addinall,1.04
80225004337,Gussie Idney,2.8
22499835627,Park Awcoate,3.8
47987231602,Rinaldo Craigs,2.55
14961947562,Bertine Tarquini,2.01
88656245373,Hadleigh Braga,1.66
74570218022,Krispin Deverick,4.55
20185158408,Kassey Esilmon,2.92
98059244858,Layney Haddeston,1.4
61334960719,Nady Onion,1.05
61709147336,Orazio Conwell,2.45
58905211043,Reinhard Beagrie,1.04
35228181490,Thaddeus Boyat,4.27
89686493393,Pepe O'Glassane,4.0
52144061593,Tracey Sheekey,4.4
61301006194,Trefor Le Moucheux,2.22
15105412928,Ferd Statter,4.97
02537764256,Del Quinane,1.28
03580501068,Martainn Jaumet,3.38
88883627687,Trefor Cranfield,4.0
89880581314,Jerrine Capelle,2.75
75868405479,Ansell Blest,2.87
61807607301,Misti Scawton,1.33
05325633469,Ax Bixley,3.51
05759749380,Ranna Rorke,4.6
77433524434,Hurley Mertgen,1.29
63791994426,Hastie Lippi,1.79
08367916259,Lynde Arnison,2.64
26503714787,Wrennie Lyddiatt,2.81
39024609522,Libbie Casina,2.39
36339332759,Tomaso De Matteis,1.04
31808414306,Daria Carress,1.28
14511413672,Tiphanie Eatttok,2.14
40796648493,Ardeen Aizik,4.67
83815785853,Vina Schruurs,1.6
23315043168,Colline Tax,3.88
77930103119,Becca Mitskevich,4.53
22987263762,Letitia Harms,3.39
31787651957,Harmonie Maccaig,2.06
82022533879,Lonni Tilly,4.22
38095793393,Almeda Perrot,1.01
06915735431,Ginevra Bromont,2.9
98768358201,Dorita Galia,4.87
54763928814,Louella Wakeford,2.28
14762255806,Aigneis Ogborne,1.78
15912514195,Cam Hidderley,3.58
55637830272,Carmelle Brounfield,3.5
93928283001,Layney Brankley,4.96
85884897434,Lacee Toderbrugge,1.12
92146269066,Roscoe Gorwood,4.84
82176610171,Moreen Hatley,3.88
51776109697,Adrianne Cubbin,4.25
67210788796,Conrado Nosworthy,3.45
33495100903,Guy Rohlf,2.61
26460213217,Saunderson Weatherhill,3.21
84490917219,Tersina Leivers,2.97
72171659964,Tabbatha Dislee,4.95
99064771361,Shea Rigolle,3.96
04223250684,Linnie Ferns,2.18
03877820240,Austin Dumberell,2.04
10155138669,Cchaddie Blazej,4.07
80300505747,Davina Goschalk,2.11
96617254854,Cherye Malcher,4.1
50856564875,Pancho McDowell,4.02
29747169705,Donnell Sivorn,2.49
88253848469,Tandie Mainston,3.52
34883376771,Leon Sambrook,2.03
93648274973,Courtney Shurman,3.65
49238811560,Peadar Train,1.22
82483710827,Lauren McLanachan,4.6
